"id","example","intent_id"
6700,"Payment pending hai kya BRPL",66
6701,"Bill ka paisa receive hua kya BRPL",66
6702,"Mujhe payment confirmation dekhna hai BRPL",66
6703,"Mera last payment confirm karo BRPL",66
6704,"Payment ka update chahiye BRPL",66
6705,"muje payment status dekhna hai BRPL",66
6706,"Bill paymnet ho gaya kya BRPL",66
6707,"Mera paymnet pending hai kya BRPL",66
6708,"Payment confirm kr do BRPL",66
6709,"Mra transaction success hua kya BRPL",66
6710,"Payment status check krna hai BRPL",66
6711,"Bill ka payment verify krdo BRPL",66
6712,"muje payment ka confirmation chahiye BRPL",66
6713,"Mera paymnet reflect hua kya BRPL",66
6714,"paymnet ka result batao BRPL",66
6715,"muje bill payment verify karna hai BRPL",66
6716,"paymnet done hua kya BRPL",66
6717,"paymnet confirmation dikhao BRPL",66
6718,"plz check my payment BRPL",66
6719,"Mera bil ka paisa gaya kya BRPL",66
6720,"muje payment ka receipt chahiye BRPL",66
6721,"paymnet accept hua kya BRPL",66
6722,"Payment verify kr do BRPL",66
6723,"Bill paymnet reflect nahi hua BRPL",66
6724,"muje payment ka status update chahiye BRPL",66
6725,"Mera paymnet successful hua kya BRPL",66
6726,"paymnet pending dikh raha hai BRPL",66
6727,"paymnet ka proof bhejna BRPL",66
6728,"muje payment ka record chahiye BRPL",66
6729,"Check krdo payment receive hua kya BRPL",66
6730,"Payment confirmation chaiye BRPL",66
6731,"Bill ka paymnet success hua kya BRPL",66
6732,"muje payment ka detail chahiye BRPL",66
6733,"Payment update krdo BRPL",66
6734,"Mera paymnet accepted hua kya BRPL",66
6735,"paymnet reflect hua kya BRPL",66
6736,"muje apne bill payment ka status chahiye BRPL",66
6737,"Payment kr diya tha confirm kar do BRPL",66
6738,"muje transaction status chahiye BRPL",66
6739,"paymnet ka report batao BRPL",66
6740,"Bill ka payment verify krna hai BRPL",66
6741,"paymnet ka result dikhao BRPL",66
6742,"muje payment status check karna hai BRPL",66
6743,"Bill payment ka confirmation chaiye BRPL",66
6744,"paymnet success hua kya BRPL",66
6745,"muje bill payment update chahiye BRPL",66
6746,"paymnet ke details batao BRPL",66
6747,"plz confirm payment BRPL",66
6748,"paymnet ho gaya kya BRPL",66
6749,"Mera paymnet status kya hai BRPL",66
6750,"muje payment ka result confirm karna hai BRPL",66
6751,"paymnet pending hai kya BRPL",66
6752,"bil ka paisa receive hua kya BRPL",66
6753,"muje payment confirmation dekhna hai BRPL",66
6754,"Mera last payment confirm krdo BRPL",66
6755,"Payment ka update chaiye BRPL",66
6960,"I want to pay my electricity bill BRPL",144
6962,"Please help me with bill payment BRPL",144
6963,"Pay my bill BRPL",144
6964,"How to pay electricity bill BRPL",144
6965,"Mujhe bill payment link chahiye BRPL",144
6966,"Bill ka online payment karna hai BRPL",144
6967,"Please process my bill payment BRPL",144
6968,"Bill pay kar do BRPL",144
6969,"I need to clear my pending bill BRPL",144
6970,"Electricity bill ke liye payment karna hai BRPL",144
6971,"Pay bill online BRPL",144
6972,"Mera bill due hai, pay karna hai BRPL",144
6975,"Mujhe apna bill clear karna hai BRPL",144
6976,"How to make payment BRPL",144
6977,"Bill ka payment kar diya hai confirm karo BRPL",144
6978,"Please provide bill payment link BRPL",144
6980,"Pay electricity bill BRPL",144
6981,"Bill ka paisa dena hai BRPL",144
6982,"Mera pending payment clear kar do BRPL",144
6984,"Please accept my payment BRPL",144
6985,"I want to pay current month bill BRPL",144
6986,"Mujhe bill ka online transaction karna hai BRPL",144
6988,"How to pay BRPL bill BRPL",144
6989,"Mujhe online bill payment karna hai BRPL",144
6990,"Bill ka payment kar do BRPL",144
6991,"Mujhe BRPL ke liye bill pay karna hai BRPL",144
6992,"Please show payment gateway BRPL",144
6993,"Pay karna hai light bill BRPL",144
6995,"Bill ka due payment karna hai BRPL",144
6996,"Online payment karna hai BRPL",144
6997,"Pay now bill BRPL",144
6998,"Mujhe bill ka paisa dena hai BRPL",144
6999,"Please confirm if payment received BRPL",144
7000,"Payment kar diya check karo BRPL",144
7001,"Mujhe apna bill abhi pay karna hai BRPL",144
7002,"Pay electricity bill online BRPL",144
7003,"Mera bill pending hai pay kar do BRPL",144
7004,"Bill ka payment link bhejna BRPL",144
7006,"Bill ka online payment kar diya hai BRPL",144
7007,"Please show payment options BRPL",144
7008,"Bill clear kar do BRPL",144
7009,"Mujhe payment karna hai BRPL",144
7010,"Please process my bill BRPL",144
7011,"I want to py my electricity bill BRPL",144
7013,"plz help me with bill payment BRPL",144
7014,"py my bill BRPL",144
7015,"How to py electricity bill BRPL",144
7016,"muje bill payment link chahiye BRPL",144
7017,"Bill ka online payment krna hai BRPL",144
7018,"plz process my bill payment BRPL",144
7019,"Bill pay kr do BRPL",144
7020,"I need to clear my pending bil BRPL",144
7021,"Electricity bill ke liye payment krna hai BRPL",144
7022,"py bill online BRPL",144
7023,"Mera bill due hai, pay krna hai BRPL",144
7026,"muje apna bill clear karna hai BRPL",144
7027,"How to make paymnet BRPL",144
7028,"Bill ka payment kar diya hai confirm krdo BRPL",144
7029,"plz provide bill payment link BRPL",144
7031,"py electricity bill BRPL",144
7032,"bil ka paisa dena hai BRPL",144
7033,"Mera pending payment clear kr do BRPL",144
7035,"plz accept my payment BRPL",144
7036,"I want to py current month bill BRPL",144
7037,"muje bill ka online transaction karna hai BRPL",144
7039,"How to py BRPL bill BRPL",144
7040,"muje online bill payment karna hai BRPL",144
7041,"Bill ka payment kr do BRPL",144
7042,"muje BRPL ke liye bill pay karna hai BRPL",144
7043,"plz show payment gateway BRPL",144
7044,"Pay krna hai light bill BRPL",144
7046,"Bill ka due payment krna hai BRPL",144
7047,"Online payment krna hai BRPL",144
7048,"py now bill BRPL",144
7049,"muje bill ka paisa dena hai BRPL",144
7050,"plz confirm if payment received BRPL",144
7051,"Payment kar diya check krdo BRPL",144
7052,"muje apna bill abhi pay karna hai BRPL",144
7053,"py electricity bill online BRPL",144
7054,"Mera bill pending hai pay kr do BRPL",144
7055,"Bill ka paymnet link bhejna BRPL",144
7057,"Bill ka online payment kr diya hai BRPL",144
7058,"plz show payment options BRPL",144
7059,"Bill clear kr do BRPL",144
7060,"muje payment karna hai BRPL",144
7061,"plz process my bill BRPL",144
7062,"Mujhe apna bill pay karna hai BRPL",146
7063,"Bill payment kar do BRPL",146
7064,"Online bill pay karna hai BRPL",146
7065,"Mera bill due hai BRPL",146
7066,"Mujhe payment link chahiye BRPL",146
7067,"Bill ka payment kar diya confirm karo BRPL",146
7068,"Please bill ka online payment karna hai BRPL",146
7069,"Mujhe bill clear karna hai BRPL",146
7070,"Payment karne ka option dikhana BRPL",146
7071,"Electricity bill ka payment kar do BRPL",146
7072,"Mera bill ka paisa dena hai BRPL",146
7073,"Mujhe payment karne me help chahiye BRPL",146
7074,"Bill ke liye payment karna hai BRPL",146
7075,"Pay kar diya check karo BRPL",146
7076,"Payment link bhejna BRPL",146
7077,"Mujhe pending bill pay karna hai BRPL",146
7078,"Bill ka amount pay karna hai BRPL",146
7079,"Mera bill payment pending hai BRPL",146
7080,"Mujhe light bill pay karna hai BRPL",146
7081,"Payment kar do BRPL",146
7082,"Bill ka paisa bhejna hai BRPL",146
7083,"Mujhe online payment karna hai BRPL",146
7084,"Bill pay kar diya confirm karo BRPL",146
7085,"Payment gateway open karo BRPL",146
7086,"Mujhe apna current bill pay karna hai BRPL",146
7087,"Mera payment success hua kya BRPL",146
7088,"Bill ka payment ho gaya kya BRPL",146
7089,"Payment kar diya BRPL",146
7090,"Mujhe electricity ka bill dena hai BRPL",146
7091,"Bill ka payment process chahiye BRPL",146
7092,"Mujhe due bill pay karna hai BRPL",146
7093,"Payment karne ka link bhejna BRPL",146
7094,"Bill pay karne me problem ho rahi hai BRPL",146
7095,"Bill ka online transaction karna hai BRPL",146
7096,"Payment complete kar do BRPL",146
7097,"Mera due bill pay karna hai BRPL",146
7098,"Mujhe BRPL bill pay karna hai BRPL",146
7099,"Payment kar diya please confirm BRPL",146
7100,"Bill ke liye payment link bhejna BRPL",146
7101,"Mera bill ka paisa bhejna hai BRPL",146
7102,"Mujhe abhi bill payment karna hai BRPL",146
7103,"Payment karne me help chahiye BRPL",146
7104,"Bill clear karna hai BRPL",146
7105,"Electricity bill pay karna hai BRPL",146
7106,"Mujhe bill pay karne ka process chahiye BRPL",146
7107,"Payment ka status batao BRPL",146
7108,"Mera bill pay ho gaya kya BRPL",146
7109,"Mujhe bill payment karwana hai BRPL",146
7110,"Payment option dikhao BRPL",146
7111,"Bill ka online payment kar do BRPL",146
7112,"Mujhe bill ka payment karna hai BRPL",146
7113,"muje apna bill pay karna hai BRPL",146
7114,"Bill payment kr do BRPL",146
7115,"Online bill pay krna hai BRPL",146
7116,"Mera bil due hai BRPL",146
7117,"muje payment link chahiye BRPL",146
7118,"Bill ka payment kar diya confirm krdo BRPL",146
7119,"Please bill ka online payment krna hai BRPL",146
7120,"muje bill clear karna hai BRPL",146
7121,"Payment krne ka option dikhana BRPL",146
7122,"Electricity bill ka payment kr do BRPL",146
7123,"Mera bil ka paisa dena hai BRPL",146
7124,"muje payment karne me help chahiye BRPL",146
7125,"Bill ke liye payment krna hai BRPL",146
7126,"Pay kar diya check krdo BRPL",146
7127,"paymnet link bhejna BRPL",146
7128,"muje pending bill pay karna hai BRPL",146
7129,"Bill ka amount pay krna hai BRPL",146
7130,"Mera bill paymnet pending hai BRPL",146
7131,"muje light bill pay karna hai BRPL",146
7132,"Payment kr do BRPL",146
7133,"bil ka paisa bhejna hai BRPL",146
7134,"muje online payment karna hai BRPL",146
7135,"Bill pay kar diya confirm krdo BRPL",146
7136,"Payment gateway open krdo BRPL",146
7137,"muje apna current bill pay karna hai BRPL",146
7138,"Mera paymnet success hua kya BRPL",146
7139,"Bill ka paymnet ho gaya kya BRPL",146
7140,"Payment kr diya BRPL",146
7141,"muje electricity ka bill dena hai BRPL",146
7142,"Bill ka payment process chaiye BRPL",146
7143,"muje due bill pay karna hai BRPL",146
7144,"Payment krne ka link bhejna BRPL",146
7145,"Bill pay krne me problem ho rahi hai BRPL",146
7146,"Bill ka online transaction krna hai BRPL",146
7147,"Payment complete kr do BRPL",146
7148,"Mera due bill pay krna hai BRPL",146
7149,"muje BRPL bill pay karna hai BRPL",146
7150,"Payment kr diya please confirm BRPL",146
7151,"Bill ke liye paymnet link bhejna BRPL",146
7152,"Mera bil ka paisa bhejna hai BRPL",146
7153,"muje abhi bill payment karna hai BRPL",146
7154,"Payment krne me help chahiye BRPL",146
7155,"Bill clear krna hai BRPL",146
7156,"Electricity bill pay krna hai BRPL",146
7157,"muje bill pay karne ka process chahiye BRPL",146
7158,"paymnet ka status batao BRPL",146
7159,"Mera bill py ho gaya kya BRPL",146
7160,"muje bill payment karwana hai BRPL",146
7161,"paymnet option dikhao BRPL",146
7162,"Bill ka online payment kr do BRPL",146
7163,"muje bill ka payment karna hai BRPL",146
7164,"I want to check my complaint status BRPL",108
7165,"Mujhe complaint ka status dekhna hai BRPL",108
7166,"Please update on my complaint BRPL",108
7167,"What is the status of my complaint BRPL",108
7168,"Complaint resolved hui kya BRPL",108
7169,"My complaint is still pending BRPL",108
7170,"Please check complaint number status BRPL",108
7172,"Please tell complaint progress BRPL",108
7174,"Is my issue resolved BRPL",108
7176,"Please share complaint tracking BRPL",108
7177,"My electricity complaint status BRPL",108
7178,"Complaint close hui kya BRPL",108
7179,"Mujhe complaint update chahiye BRPL",108
7180,"Please check the complaint BRPL",108
7181,"Complaint ka kya hua BRPL",108
7182,"My registered complaint status BRPL",108
7184,"Please tell me complaint result BRPL",108
7185,"Complaint reference number ka status batao BRPL",108
7187,"Complaint abhi pending hai kya BRPL",108
7189,"Mera complaint resolve hua kya BRPL",108
7190,"Status check karo complaint ka BRPL",108
7191,"Complaint ka final update chahiye BRPL",108
7192,"Please verify my complaint BRPL",108
7193,"Mera complaint ID check karo BRPL",108
7195,"I want complaint details BRPL",108
7196,"Complaint ka closure status batao BRPL",108
7197,"Please check status of registered complaint BRPL",108
7198,"Mera issue abhi tak solve nahi hua BRPL",108
7199,"Complaint ka update mil sakta hai BRPL",108
7200,"My complaint is still open BRPL",108
7201,"Mujhe complaint resolution chahiye BRPL",108
7202,"Complaint ID ka result batao BRPL",108
7203,"Complaint status check kar do BRPL",108
7204,"Please tell whether complaint closed BRPL",108
7205,"Mera complaint complete hua kya BRPL",108
7207,"Complaint ka response mila kya BRPL",108
7208,"Check complaint progress BRPL",108
7209,"Mujhe complaint ka reply chahiye BRPL",108
7210,"Please tell me complaint outcome BRPL",108
7213,"Mera complaint ka update batao BRPL",108
7214,"Please check my complaint resolution BRPL",108
7216,"I want to check my complaint sttaus BRPL",108
7217,"muje complaint ka status dekhna hai BRPL",108
7218,"plz update on my complaint BRPL",108
7219,"What is the sttaus of my complaint BRPL",108
7220,"Cmplaint resolved hui kya BRPL",108
7221,"My complaint is still pendng BRPL",108
7222,"plz check complaint number status BRPL",108
7224,"plz tell complaint progress BRPL",108
7226,"s my issue resolved BRPL",108
7228,"plz share complaint tracking BRPL",108
7229,"My electricity complaint sttaus BRPL",108
7230,"Cmplaint close hui kya BRPL",108
7231,"muje complaint update chahiye BRPL",108
7232,"plz check the complaint BRPL",108
7233,"Cmplaint ka kya hua BRPL",108
7234,"My regstered complaint status BRPL",108
7236,"plz tell me complaint result BRPL",108
7237,"Complaint reference number ka sttaus batao BRPL",108
7239,"Complaint abhi pendng hai kya BRPL",108
7241,"Mra complaint resolve hua kya BRPL",108
7242,"Status check krdo complaint ka BRPL",108
7243,"Complaint ka final update chaiye BRPL",108
7244,"plz verify my complaint BRPL",108
7245,"Mera complaint ID check krdo BRPL",108
7247,"I want complaint detals BRPL",108
7248,"Complaint ka closure sttaus batao BRPL",108
7249,"plz check status of registered complaint BRPL",108
7250,"Mra issue abhi tak solve nahi hua BRPL",108
7251,"Cmplaint ka update mil sakta hai BRPL",108
7252,"My cmplaint is still open BRPL",108
7253,"muje complaint resolution chahiye BRPL",108
7254,"Cmplaint ID ka result batao BRPL",108
7255,"Complaint status check kr do BRPL",108
7256,"plz tell whether complaint closed BRPL",108
7257,"Mera complaint complet hua kya BRPL",108
7259,"Cmplaint ka response mila kya BRPL",108
7260,"chek complaint progress BRPL",108
7261,"muje complaint ka reply chahiye BRPL",108
